SwitchSS/RN	ShearMod	PoissonRatio	R_Density	Crit_TooClose	TooCloseNormal_Multiplier	Minimum_NS
0.0	3.2038e10	0.25	2670.0	1.05	0.6	1.0e6
Ctr_X	Ctr_Y	Ctr_Z	St_L	Dip_L	StAng	DipAng	Rake	a	b	Dc	Theta_i	V_i	Fric_i	Sig0	SigGrad	V_Const	MaxLeng
605.592380934233	822.8432538824045	3000.0	93.21695143099171	3000	17.59242456218169	90	0.0007739217966549816	0.003	0.006	0.0001	1.0e7	1.2460809947932683e-31	0.5636782632990402	6.1838293584593125e6	0.0	0	230
515.6515018278078	794.6690025960538	3000.0	95.2850921832689	3000	17.198541220065863	90	0.000778830613600804	0.003	0.006	0.0001	1.0e7	3.638770186000472e-32	0.5599854350444752	6.231782913276923e6	0.0	0	230
424.6269976719059	767.578376359179	3000.0	94.66691326746151	3000	15.945395900922847	90	0.0007951247412776117	0.003	0.006	0.0001	1.0e7	6.461809954414382e-34	0.5478927155675564	6.384641170709913e6	0.0	0	230
333.6024935160058	741.5713751717785	3000.0	94.66691326746151	3000	15.945395900922847	90	0.0007951247412776117	0.003	0.006	0.0001	1.0e7	6.461809954414382e-34	0.5478927155675564	6.384641170709913e6	0.0	0	230
242.57798936010386	716.647999033853	3000.0	94.09460180470987	3000	14.67639313745002	90	0.0008127395967973186	0.003	0.006	0.0001	1.0e7	9.276343146376034e-36	0.5351618788727344	6.539657360454286e6	0.0	0	230
151.55348520420375	692.8082479454033	3000.0	94.09460180470987	3000	14.67639313745002	90	0.0008127395967973186	0.003	0.006	0.0001	1.0e7	9.276343146376034e-36	0.5351618788727344	6.539657360454286e6	0.0	0	230
60.52898104830183	668.9684968569527	3000.0	94.09460180470987	3000	14.67639313745002	90	0.0008127395967973186	0.003	0.006	0.0001	1.0e7	9.276343146376034e-36	0.5351618788727344	6.539657360454286e6	0.0	0	230
-30.495523107598274	646.2123708179774	3000.0	93.56899943874238	3000	13.392497753751229	90	0.0008317983539474329	0.003	0.006	0.0001	1.0e7	1.0951099044511036e-37	0.5218442855416294	6.696412383900062e6	0.0	0	230
-121.52002726349838	624.5398698284771	3000.0	93.56899943874323	3000	13.392497753751087	90	0.0008317983539474351	0.003	0.006	0.0001	1.0e7	1.0951099044505277e-37	0.5218442855416279	6.69641238390008e6	0.0	0	230
-212.5445314194003	602.8673688389767	3000.0	93.56899943874323	3000	13.392497753751087	90	0.0008317983539474351	0.003	0.006	0.0001	1.0e7	1.0951099044505277e-37	0.5218442855416279	6.69641238390008e6	0.0	0	230
-303.5690355753004	581.1948678494769	3000.0	93.56899943874323	3000	13.392497753751087	90	0.0008317983539474351	0.003	0.006	0.0001	1.0e7	1.0951099044505277e-37	0.5218442855416279	6.69641238390008e6	0.0	0	230
-395.67716478067723	559.5223668599765	3000.0	95.67863063524958	3000	13.091893064346777	90	0.0008364519116461311	0.003	0.006	0.0001	1.0e7	3.7995037888972466e-38	0.5186685775088766	6.73306881495965e6	0.0	0	230
-488.86891903552896	538.933490919951	3000.0	95.2111226349095	3000	11.821488340607317	90	0.0008569727458459758	0.003	0.006	0.0001	1.0e7	4.0291848899990885e-40	0.5050291478067676	6.887653639134733e6	0.0	0	230
-580.977048240904	518.3446149799261	3000.0	93.56899943874323	3000	13.392497753751087	90	0.0008317983539474351	0.003	0.006	0.0001	1.0e7	1.0951099044505277e-37	0.5218442855416279	6.69641238390008e6	0.0	0	230
-673.0851774462799	497.7557390399011	3000.0	95.2111226349094	3000	11.821488340607061	90	0.0008569727458459804	0.003	0.006	0.0001	1.0e7	4.029184889995366e-40	0.5050291478067648	6.887653639134763e6	0.0	0	230
-765.1933066516549	477.1668630998761	3000.0	93.56899943874323	3000	13.392497753751087	90	0.0008317983539474351	0.003	0.006	0.0001	1.0e7	1.0951099044505277e-37	0.5218442855416279	6.69641238390008e6	0.0	0	230
-856.2178108075568	455.49436211037573	3000.0	93.56899943874323	3000	13.392497753751087	90	0.0008317983539474351	0.003	0.006	0.0001	1.0e7	1.0951099044505277e-37	0.5218442855416279	6.69641238390008e6	0.0	0	230
-948.3259400129327	433.8218611208754	3000.0	95.67863063524958	3000	13.091893064346777	90	0.0008364519116461311	0.003	0.006	0.0001	1.0e7	3.7995037888972466e-38	0.5186685775088766	6.73306881495965e6	0.0	0	230
-1040.4340692183087	412.1493601313755	3000.0	93.56899943874281	3000	13.392497753751172	90	0.0008317983539474339	0.003	0.006	0.0001	1.0e7	1.0951099044508547e-37	0.5218442855416288	6.69641238390007e6	0.0	0	230
-1131.4585733742097	390.47685914187514	3000.0	93.56899943874323	3000	13.392497753751087	90	0.0008317983539474351	0.003	0.006	0.0001	1.0e7	1.0951099044505277e-37	0.5218442855416279	6.69641238390008e6	0.0	0	230
-1223.5667025795856	368.8043581523748	3000.0	95.67863063524916	3000	13.091893064346834	90	0.0008364519116461304	0.003	0.006	0.0001	1.0e7	3.799503788897948e-38	0.5186685775088772	6.7330688149596425e6	0.0	0	230
-1316.7584568344369	348.2154822123498	3000.0	95.21112263490993	3000	11.82148834060726	90	0.0008569727458459768	0.003	0.006	0.0001	1.0e7	4.029184889998344e-40	0.505029147806767	6.887653639134741e6	0.0	0	230
-1409.9502110892877	328.71023132179926	3000.0	95.2111226349095	3000	11.821488340607317	90	0.0008569727458459758	0.003	0.006	0.0001	1.0e7	4.0291848899990885e-40	0.5050291478067676	6.887653639134733e6	0.0	0	230
-1503.141965344138	310.2886054807241	3000.0	94.79087156760444	3000	10.539183728628217	90	0.0008791822016092756	0.003	0.006	0.0001	1.0e7	3.675917531060408e-42	0.49093835327339397	7.04291255363061e6	0.0	0	230
-1596.3337195989898	292.9506046891238	3000.0	94.79087156760444	3000	10.539183728628217	90	0.0008791822016092756	0.003	0.006	0.0001	1.0e7	3.675917531060408e-42	0.49093835327339397	7.04291255363061e6	0.0	0	230
-1689.5254738538401	275.6126038975235	3000.0	94.79087156760444	3000	10.539183728628217	90	0.0008791822016092756	0.003	0.006	0.0001	1.0e7	3.675917531060408e-42	0.49093835327339397	7.04291255363061e6	0.0	0	230
-1782.7172281086919	258.2746031059237	3000.0	94.79087156760444	3000	10.539183728628217	90	0.0008791822016092756	0.003	0.006	0.0001	1.0e7	3.675917531060408e-42	0.49093835327339397	7.04291255363061e6	0.0	0	230
-1876.9926074130176	240.9366023143234	3000.0	96.922370909908	3000	10.304846468766044	90	0.0008834143015053967	0.003	0.006	0.0001	1.0e7	1.541698399460295e-42	0.4883315989604926	7.071177237382649e6	0.0	0	230
-1972.3516117668182	224.68222657219803	3000.0	96.55822796596215	3000	9.039482803355156	90	0.000907256695165295	0.003	0.006	0.0001	1.0e7	1.3434850875160173e-44	0.4741032355538266	7.223091440992894e6	0.0	0	230
-2066.6269910711444	208.4278508300731	3000.0	94.79087156760444	3000	10.539183728628217	90	0.0008791822016092756	0.003	0.006	0.0001	1.0e7	3.675917531060408e-42	0.49093835327339397	7.04291255363061e6	0.0	0	230
-2159.818745325995	191.08985003847283	3000.0	94.79087156760444	3000	10.539183728628217	90	0.0008791822016092756	0.003	0.006	0.0001	1.0e7	3.675917531060408e-42	0.49093835327339397	7.04291255363061e6	0.0	0	230
-2254.0941246303214	173.75184924687255	3000.0	96.922370909908	3000	10.304846468766044	90	0.0008834143015053967	0.003	0.006	0.0001	1.0e7	1.541698399460295e-42	0.4883315989604926	7.071177237382649e6	0.0	0	230
-2348.3695039346476	156.41384845527227	3000.0	94.79087156760444	3000	10.539183728628217	90	0.0008791822016092756	0.003	0.006	0.0001	1.0e7	3.675917531060408e-42	0.49093835327339397	7.04291255363061e6	0.0	0	230
-2441.5612581894984	139.075847663672	3000.0	94.79087156760444	3000	10.539183728628217	90	0.0008791822016092756	0.003	0.006	0.0001	1.0e7	3.675917531060408e-42	0.49093835327339397	7.04291255363061e6	0.0	0	230
-2534.753012444349	120.65422182259681	3000.0	95.2111226349095	3000	11.821488340607317	90	0.0008569727458459758	0.003	0.006	0.0001	1.0e7	4.0291848899990885e-40	0.5050291478067676	6.887653639134733e6	0.0	0	230
-2627.9447666992005	101.14897093204718	3000.0	95.21112263490993	3000	11.82148834060726	90	0.0008569727458459768	0.003	0.006	0.0001	1.0e7	4.029184889998344e-40	0.505029147806767	6.887653639134741e6	0.0	0	230
-2720.0528959045764	79.47646994254683	3000.0	94.09460180470987	3000	14.67639313745002	90	0.0008127395967973186	0.003	0.006	0.0001	1.0e7	9.276343146376034e-36	0.5351618788727344	6.539657360454286e6	0.0	0	230
-2811.0774000604774	55.636718854096216	3000.0	94.09460180470987	3000	14.67639313745002	90	0.0008127395967973186	0.003	0.006	0.0001	1.0e7	9.276343146376034e-36	0.5351618788727344	6.539657360454286e6	0.0	0	230
-2902.1019042163784	30.713342716170928	3000.0	94.66691326746151	3000	15.945395900922847	90	0.0007951247412776117	0.003	0.006	0.0001	1.0e7	6.461809954414382e-34	0.5478927155675564	6.384641170709913e6	0.0	0	230
-2992.042783322804	2.539091429820701	3000.0	93.8947192596882	3000	18.85315876441902	90	0.0007588549442197792	0.003	0.006	0.0001	1.0e7	5.6418112995849165e-30	0.5751166238108045	6.030786987128312e6	0.0	0	230
-3079.81641233028	-28.886035004954465	3000.0	92.58496481234398	3000	20.556045219583467	90	0.000739966893815818	0.003	0.006	0.0001	1.0e7	6.909048319616449e-28	0.5895400145792968	5.825568268279616e6	0.0	0	230
-3166.506416288281	-64.64566163762993	3000.0	95.06301086885176	3000	24.22774531795423	90	0.0007043050207521955	0.003	0.006	0.0001	1.0e7	4.257381413526885e-24	0.6157185028244783	5.392128345712556e6	0.0	0	230
-3252.1127951968065	-104.73978846820523	3000.0	94.01969564837312	3000	25.97439396243132	90	0.0006894834311943684	0.003	0.006	0.0001	1.0e7	1.0294012692282298e-22	0.6252749825672241	5.19189133652353e6	0.0	0	230
-3335.5519240063827	-148.0847904472057	3000.0	94.09460180470985	3000	28.92642583525361	90	0.0006671699867495725	0.003	0.006	0.0001	1.0e7	3.804395683881709e-21	0.6361042772939185	4.864899582066781e6	0.0	0	230
-3417.9074277664836	-195.76429262410625	3000.0	96.26592186246381	3000	31.18497465873827	90	0.0006521877388271371	0.003	0.006	0.0001	1.0e7	9.999999999999772e-21	0.6390035611015451	4.626259590534909e6	0.0	0	230
-3498.095681427634	-247.77829499890663	3000.0	94.98886838191743	3000	34.777831366363955	90	0.0006316537172372055	0.003	0.006	0.0001	1.0e7	9.101429888325705e-22	0.6318133451388739	4.271197766379216e6	0.0	0	230
-3575.03305994036	-304.1267975716073	3000.0	95.80127987241836	3000	37.64762064010765	90	0.0006178569377693008	0.003	0.006	0.0001	1.0e7	2.1203813756504524e-24	0.6136273278856555	4.0124922668242035e6	0.0	0	230
-3649.803188354136	-365.89342539168297	3000.0	98.26991640535834	3000	41.423665625002656	90	0.000602839834622244	0.003	0.006	0.0001	1.0e7	9.303254679672718e-31	0.5697093459462169	3.7104719468862484e6	0.0	0	230
-3723.489691718437	-433.0781784591338	3000.0	101.18992598697534	3000	43.264295411071714	90	0.0005967061099597997	0.003	0.006	0.0001	1.0e7	3.5040275347672606e-35	0.53914897101023	3.5805034031953625e6	0.0	0	230
-3795.0089449837874	-504.5974317244845	3000.0	101.18992598697534	3000	46.735704588928314	90	0.0005870933747893178	0.003	0.006	0.0001	1.0e7	4.79418537655118e-46	0.4641041352591545	3.368563984778716e6	0.0	0	230
-3863.277323100713	-578.2839350887853	3000.0	99.71705883544425	3000	47.64254529406472	90	0.0005849839801030386	0.003	0.006	0.0001	1.0e7	1.973744469111289e-49	0.4407184554641439	3.320653147513133e6	0.0	0	230
-3922.8767008218388	-647.6359382551859	3000.0	83.26302982299384	3000	51.34019174590992	90	0.0005780196592037384	0.003	0.006	0.0001	1.0e7	1.790718837684552e-65	0.32990242492096145	3.158730116312031e6	0.0	0	230
652.1882580616584	832.5958793276795	3000.0	9.6922370909908	3000	116.56505117707799	90	180.00103706709712	0.003	0.006	0.0001	1.0e7	4.628375823261721e-54	0.40873649965348313	7.8747587767134905e6	0.0	0	230
612.0941312310833	808.7561282392294	3000.0	93.09089734840285	3000	24.77514056883203	90	0.0006995217372919552	0.003	0.006	0.0001	1.0e7	1.2453694731329265e-23	0.618938592018976	5.328896249534858e6	0.0	0	230
526.4877523225578	769.7456264581288	3000.0	95.06301086885195	3000	24.227745317954174	90	0.0007043050207521962	0.003	0.006	0.0001	1.0e7	4.257381413526401e-24	0.6157185028244779	5.392128345712562e6	0.0	0	230
440.88137341403126	729.6514996275532	3000.0	94.01969564837272	3000	25.974393962431435	90	0.0006894834311943673	0.003	0.006	0.0001	1.0e7	1.0294012692283798e-22	0.6252749825672246	5.191891336523516e6	0.0	0	230
357.4422446044564	687.3901226980279	3000.0	93.0656660436036	3000	27.75854060106002	90	0.0006756087655453201	0.003	0.006	0.0001	1.0e7	1.2209198260419471e-21	0.6326946194138692	4.992379698925461e6	0.0	0	230
275.0867408443546	642.9614956695523	3000.0	94.09460180470985	3000	28.92642583525361	90	0.0006671699867495725	0.003	0.006	0.0001	1.0e7	3.804395683881709e-21	0.6361042772939185	4.864899582066781e6	0.0	0	230
192.73123708425464	596.3656185421269	3000.0	95.1617776600304	3000	30.068582821862464	90	0.0006593802937027616	0.003	0.006	0.0001	1.0e7	7.683865429401506e-21	0.6382131740175461	4.74285427799005e6	0.0	0	230
110.37573332415286	547.6024913157512	3000.0	96.26592186246393	3000	31.184974658738383	90	0.0006521877388271366	0.003	0.006	0.0001	1.0e7	9.999999999999772e-21	0.6390035611015451	4.626259590534897e6	0.0	0	230
29.1038546135278	495.5884889409508	3000.0	96.77687815201143	3000	34.0459373566016	90	0.0006355296230646959	0.003	0.006	0.0001	1.0e7	2.2942481058885254e-21	0.6345870213239408	4.3408612044207e6	0.0	0	230
-50.00077399814836	441.40723646720016	3000.0	94.98886838191761	3000	34.77783136636387	90	0.0006316537172372063	0.003	0.006	0.0001	1.0e7	9.101429888326028e-22	0.631813345138874	4.271197766379226e6	0.0	0	230
-128.0217775603487	386.14235894397507	3000.0	96.24152294638012	3000	35.8376529542783	90	0.000626303970375967	0.003	0.006	0.0001	1.0e7	1.5471917621202676e-22	0.626497375107551	4.172911516149696e6	0.0	0	230
-206.04278112254997	329.79385637127416	3000.0	96.24152294638012	3000	35.8376529542783	90	0.000626303970375967	0.003	0.006	0.0001	1.0e7	1.5471917621202676e-22	0.626497375107551	4.172911516149696e6	0.0	0	230
-284.0637846847503	273.4453537985737	3000.0	96.24152294638012	3000	35.8376529542783	90	0.000626303970375967	0.003	0.006	0.0001	1.0e7	1.5471917621202676e-22	0.626497375107551	4.172911516149696e6	0.0	0	230
-362.0847882469516	216.0132261763979	3000.0	97.52625445275109	3000	36.86989764584402	90	0.0006213825145711682	0.003	0.006	0.0001	1.0e7	1.640017001312133e-23	0.6197644150899071	4.0802429130229712e6	0.0	0	230
-440.10579180915283	158.58109855422254	3000.0	96.24152294638012	3000	35.8376529542783	90	0.000626303970375967	0.003	0.006	0.0001	1.0e7	1.5471917621202676e-22	0.626497375107551	4.172911516149696e6	0.0	0	230
-518.1267953713532	102.23259598152163	3000.0	96.24152294638012	3000	35.8376529542783	90	0.000626303970375967	0.003	0.006	0.0001	1.0e7	1.5471917621202676e-22	0.626497375107551	4.172911516149696e6	0.0	0	230
-596.1477989335544	46.96771845829585	3000.0	94.98886838191761	3000	34.77783136636387	90	0.0006316537172372063	0.003	0.006	0.0001	1.0e7	9.101429888326028e-22	0.631813345138874	4.271197766379226e6	0.0	0	230
-675.2524275452297	-7.213534015454115	3000.0	96.77687815201155	3000	34.04593735660171	90	0.0006355296230646953	0.003	0.006	0.0001	1.0e7	2.2942481058880115e-21	0.6345870213239402	4.34086120442069e6	0.0	0	230
-755.4406812063808	-60.31116143972986	3000.0	95.58039792902576	3000	32.969403903461995	90	0.0006415096280397124	0.003	0.006	0.0001	1.0e7	5.870702099112823e-21	0.6374057285267037	4.445875827775049e6	0.0	0	230
-835.6289348675318	-112.32516381453047	3000.0	95.58039792902503	3000	32.96940390346228	90	0.0006415096280397109	0.003	0.006	0.0001	1.0e7	5.8707020991115085e-21	0.6374057285267031	4.445875827775021e6	0.0	0	230
-916.9008135781578	-162.17191609038105	3000.0	95.1617776600304	3000	30.068582821862464	90	0.0006593802937027616	0.003	0.006	0.0001	1.0e7	7.683865429401506e-21	0.6382131740175461	4.74285427799005e6	0.0	0	230
-999.2563173382578	-208.76779321780646	3000.0	94.09460180470975	3000	28.926425835253497	90	0.0006671699867495732	0.003	0.006	0.0001	1.0e7	3.804395683881438e-21	0.6361042772939183	4.864899582066795e6	0.0	0	230
-1081.611821098359	-253.19642024628183	3000.0	93.0656660436036	3000	27.75854060106002	90	0.0006756087655453201	0.003	0.006	0.0001	1.0e7	1.2209198260419471e-21	0.6326946194138692	4.992379698925461e6	0.0	0	230
-1163.96732485846	-296.5414222252823	3000.0	93.0656660436036	3000	27.75854060106002	90	0.0006756087655453201	0.003	0.006	0.0001	1.0e7	1.2209198260419471e-21	0.6326946194138692	4.992379698925461e6	0.0	0	230
-1247.4064536680362	-338.80279915480764	3000.0	94.01969564837312	3000	25.97439396243132	90	0.0006894834311943684	0.003	0.006	0.0001	1.0e7	1.0294012692282298e-22	0.6252749825672241	5.19189133652353e6	0.0	0	230
-1331.9292075270869	-378.8969259853832	3000.0	93.09089734840326	3000	24.775140568831915	90	0.0006995217372919558	0.003	0.006	0.0001	1.0e7	1.245369473132838e-23	0.6189385920189758	5.328896249534869e6	0.0	0	230
-1416.4519613861376	-418.9910528159587	3000.0	94.01969564837272	3000	25.974393962431435	90	0.0006894834311943673	0.003	0.006	0.0001	1.0e7	1.0294012692283798e-22	0.6252749825672246	5.191891336523516e6	0.0	0	230
-1502.0583402946636	-459.085179646534	3000.0	95.06301086885186	3000	24.22774531795406	90	0.0007043050207521973	0.003	0.006	0.0001	1.0e7	4.257381413524828e-24	0.6157185028244768	5.392128345712577e6	0.0	0	230
-1588.7483442526645	-497.0120563781593	3000.0	94.19438401917868	3000	23.025492008528033	90	0.0007152757518515141	0.003	0.006	0.0001	1.0e7	3.2286631875309554e-25	0.6079809892398417	5.532393258997257e6	0.0	0	230
-1675.4383482106655	-533.8553080603097	3000.0	94.19438401917868	3000	23.025492008528033	90	0.0007152757518515141	0.003	0.006	0.0001	1.0e7	3.2286631875309554e-25	0.6079809892398417	5.532393258997257e6	0.0	0	230
-1762.1283521686664	-570.69855974246	3000.0	94.19438401917868	3000	23.025492008528033	90	0.0007152757518515141	0.003	0.006	0.0001	1.0e7	3.2286631875309554e-25	0.6079809892398417	5.532393258997257e6	0.0	0	230
-1848.8183561266674	-606.4581863751355	3000.0	93.36799168899555	3000	21.801409486351815	90	0.0007271366614417687	0.003	0.006	0.0001	1.0e7	1.7517726881855857e-26	0.5992389141473835	5.676953978304019e6	0.0	0	230
-1935.5083600846683	-641.1341879583358	3000.0	93.36799168899512	3000	21.80140948635193	90	0.0007271366614417675	0.003	0.006	0.0001	1.0e7	1.7517726881862328e-26	0.5992389141473846	5.676953978304004e6	0.0	0	230
-1998.3586129542186	-668.2248141952111	3000.0	43.6150669094586	3000	26.565051177077976	90	0.0006847537295042164	0.003	0.006	0.0001	1.0e7	2.5614118894333344e-22	0.6280097264208924	5.125241222068039e6	0.0	0	230
2663.39634988728	736.1532499244036	3000.0	99.62280828618442	3000	45.88140399658215	90	0.000589230012223064	0.003	0.006	0.0001	1.0e7	4.606413139685093e-43	0.48470753816502493	3.41656997466035e6	0.0	0	230
2599.4624719682533	661.3831215106275	3000.0	97.52625445275083	3000	53.13010235415618	90	0.0005755621231913221	0.003	0.006	0.0001	1.0e7	2.0801562105826553e-74	0.2681821050129145	3.100183663011391e6	0.0	0	230
2543.113969395554	582.2784928989513	3000.0	96.7768781520123	3000	55.95406264339812	90	0.0005728569499657181	0.003	0.006	0.0001	1.0e7	1.0019387682838623e-89	0.16237425752567244	3.03486449642419e6	0.0	0	230
2490.016341971278	502.09023923780114	3000.0	95.58039792902503	3000	57.03059609653772	90	0.0005721973553735697	0.003	0.006	0.0001	1.0e7	7.352409033375241e-96	0.1199992439564013	3.018797265051612e6	0.0	0	230
2438.002339596477	421.90198557665053	3000.0	95.5803979290254	3000	57.03059609653786	90	0.0005721973553735686	0.003	0.006	0.0001	1.0e7	7.352409033361868e-96	0.11999924395639584	3.0187972650516103e6	0.0	0	230
2384.9047121722015	341.71373191549947	3000.0	96.7768781520118	3000	55.954062643398544	90	0.0005728569499657175	0.003	0.006	0.0001	1.0e7	1.0019387682783377e-89	0.16237425752565596	3.0348644964241832e6	0.0	0	230
2330.723459698451	262.60910330382376	3000.0	94.98886838191787	3000	55.2221686336359	90	0.0005734219540892799	0.003	0.006	0.0001	1.0e7	1.2324084484468104e-85	0.19062637899669624	3.0485835090025547e6	0.0	0	230
2274.3749571257513	184.5880997416225	3000.0	97.52625445275083	3000	53.13010235415618	90	0.0005755621231913221	0.003	0.006	0.0001	1.0e7	2.0801562105826553e-74	0.2681821050129145	3.100183663011391e6	0.0	0	230
2213.6919543551503	107.6507212288966	3000.0	98.50860977716644	3000	50.3558250428554	90	0.0005796219675469819	0.003	0.006	0.0001	1.0e7	7.233272479131803e-61	0.36172166933973654	3.1965018812858434e6	0.0	0	230
2149.7580764361255	32.88059281512096	3000.0	98.26991640535819	3000	48.57633437499726	90	0.0005829797359485546	0.003	0.006	0.0001	1.0e7	3.7733230838259567e-53	0.41503150509854275	3.2746479335403615e6	0.0	0	230
2081.4896983191993	-39.72228549970464	3000.0	101.14349793865568	3000	44.99999999999983	90	0.0005915891554809437	0.003	0.006	0.0001	1.0e7	3.380687546652887e-40	0.5045026928368369	3.4689721750432947e6	0.0	0	230
2007.8031949548977	-107.9906636166304	3000.0	99.90529318671045	3000	40.60129464500463	90	0.000605824649933711	0.003	0.006	0.0001	1.0e7	4.530699917112094e-29	0.5813663928946521	3.7722945664673275e6	0.0	0	230
1931.9494414916471	-169.75729143670605	3000.0	95.80127987241859	3000	37.64762064010739	90	0.0006178569377693014	0.003	0.006	0.0001	1.0e7	2.1203813756520948e-24	0.6136273278856579	4.0124922668242264e6	0.0	0	230
1853.9284379294459	-225.02216895993138	3000.0	95.58039792902503	3000	32.96940390346228	90	0.0006415096280397109	0.003	0.006	0.0001	1.0e7	5.8707020991115085e-21	0.6374057285267031	4.445875827775021e6	0.0	0	230
